transaction_id,customer_id,product_id,quantity,price,total_amount,date
3766,424,45,3,308.76,926.27,2023-05-08
3767,411,120,3,232.67,698.0,2023-08-17
3768,263,36,2,540.3,1080.6,2023-01-22
3769,465,98,2,240.75,481.5,2023-03-22
3770,143,62,1,440.07,440.07,2023-09-23
3771,150,102,1,393.83,393.83,2023-05-08
3772,267,96,1,424.97,424.97,2023-09-07
3773,480,92,4,48.82,195.29,2023-05-30
3774,197,86,3,492.71,1478.12,2023-02-04
3775,260,6,2,415.73,831.47,2023-08-04
3776,351,22,3,28.82,86.47,2023-05-10
3777,266,119,2,152.09,304.17,2023-08-08
3778,486,13,4,218.37,873.49,2023-03-08
3779,490,30,2,432.46,864.93,2023-08-10
3780,398,111,3,287.22,861.65,2023-12-01
3781,23,115,2,475.25,950.5,2023-11-13
3782,334,91,1,46.15,46.15,2023-03-26
3783,52,84,2,176.83,353.65,2023-01-27
3784,298,28,1,362.97,362.97,2023-01-17
3785,22,18,2,312.61,625.21,2023-06-25
3786,24,97,1,436.86,436.86,2023-04-18
3787,313,82,4,409.68,1638.74,2023-11-12
3788,51,76,4,12.75,50.98,2023-02-18
3789,149,112,4,63.1,252.4,2023-05-22
3790,241,32,1,37.23,37.23,2023-01-25
3791,384,113,4,201.43,805.7,2023-01-10
3792,188,10,1,407.27,407.27,2023-12-15
3793,251,93,4,254.73,1018.93,2023-03-10
3794,414,93,1,349.45,349.45,2023-11-30
3795,102,12,4,441.87,1767.47,2023-03-17
3796,369,68,1,538.08,538.08,2023-11-27
3797,451,72,3,440.84,1322.51,2023-04-08
3798,306,108,1,390.1,390.1,2023-05-08
3799,499,48,4,316.07,1264.28,2023-07-03
3800,190,60,1,14.69,14.69,2023-01-06
3801,430,13,4,211.14,844.55,2023-12-30
3802,374,35,3,163.91,491.72,2023-03-31
3803,109,3,2,315.52,631.04,2023-09-23
3804,77,24,2,327.8,655.6,2023-03-23
3805,459,75,1,517.4,517.4,2023-06-13
3806,129,4,4,279.62,1118.46,2023-10-03
3807,96,49,4,101.09,404.36,2023-03-04
3808,479,59,3,397.67,1193.01,2023-05-22
3809,72,34,4,435.08,1740.32,2023-04-08
3810,103,72,2,480.76,961.52,2023-12-15
3811,124,115,1,410.59,410.59,2023-09-11
3812,44,22,2,30.8,61.6,2023-11-10
3813,468,53,4,525.48,2101.93,2023-03-30
3814,48,5,4,412.31,1649.24,2023-01-14
3815,11,13,1,163.79,163.79,2023-01-19
3816,262,38,2,61.45,122.89,2023-07-08
3817,144,55,1,384.45,384.45,2023-09-23
3818,140,59,3,444.54,1333.62,2023-05-10
3819,382,82,4,459.92,1839.7,2023-10-24
3820,182,78,4,141.82,567.29,2023-06-14
3821,303,15,1,110.87,110.87,2023-07-05
3822,346,114,4,338.05,1352.19,2023-12-09
3823,87,43,1,241.76,241.76,2023-06-04
3824,275,78,4,156.49,625.94,2023-12-16
3825,468,14,1,178.4,178.4,2023-09-01
3826,290,23,3,441.02,1323.07,2023-05-23
3827,4,45,3,409.44,1228.32,2023-09-13
3828,223,62,4,405.03,1620.1,2023-10-25
3829,192,114,3,361.83,1085.5,2023-02-06
3830,173,72,3,427.56,1282.67,2023-01-21
3831,134,94,3,184.9,554.7,2023-02-05
3832,4,95,3,192.41,577.22,2023-04-27
3833,133,26,1,319.2,319.2,2023-02-23
3834,312,44,4,366.79,1467.17,2023-06-17
3835,70,112,4,86.15,344.59,2023-12-08
3836,424,40,2,97.87,195.73,2023-08-03
3837,401,77,3,60.11,180.34,2023-01-31
3838,455,75,4,551.7,2206.78,2023-01-15
3839,383,88,1,219.57,219.57,2023-01-31
3840,374,48,3,271.85,815.54,2023-04-22
3841,202,108,4,422.83,1691.31,2023-05-12
3842,360,60,3,15.81,47.43,2023-08-24
3843,198,54,3,402.06,1206.18,2023-08-21
3844,292,46,4,35.76,143.05,2023-08-01
3845,60,61,3,251.35,754.06,2023-02-16
3846,299,115,1,458.38,458.38,2023-12-15
3847,290,68,4,519.14,2076.54,2023-08-25
3848,59,31,2,183.57,367.14,2023-12-01
3849,177,23,1,358.62,358.62,2023-12-04
3850,482,62,1,336.42,336.42,2023-12-26
3851,490,83,2,290.61,581.23,2023-06-12
3852,391,1,2,490.39,980.77,2023-02-28
3853,449,92,3,48.92,146.77,2023-02-13
3854,410,46,2,31.91,63.81,2023-10-01
3855,373,76,1,12.79,12.79,2023-09-06
3856,271,63,2,307.86,615.72,2023-10-04
3857,419,119,1,151.69,151.69,2023-02-15
3858,168,76,3,13.37,40.1,2023-01-10
3859,341,86,3,461.79,1385.37,2023-03-11
3860,352,37,1,382.97,382.97,2023-11-30
3861,208,90,2,18.74,37.49,2023-06-14
3862,419,23,1,337.55,337.55,2023-02-22
3863,20,114,1,400.14,400.14,2023-04-12
3864,211,81,3,356.37,1069.11,2023-02-22
3865,243,28,4,349.35,1397.39,2023-12-19
3866,209,20,3,173.03,519.09,2023-09-19
3867,302,115,2,476.04,952.09,2023-08-17
3868,372,3,2,251.78,503.55,2023-09-06
3869,430,80,3,300.57,901.7,2023-02-27
3870,171,118,2,147.75,295.5,2023-05-06
3871,20,119,3,118.03,354.1,2023-07-25
3872,85,39,1,522.56,522.56,2023-06-10
3873,428,10,2,323.66,647.31,2023-08-17
3874,210,20,4,170.77,683.09,2023-06-07
3875,81,68,2,454.42,908.84,2023-12-14
3876,93,109,3,418.43,1255.29,2023-05-19
3877,164,99,1,119.34,119.34,2023-09-09
3878,490,58,2,164.33,328.66,2023-05-12
3879,352,25,1,527.49,527.49,2023-11-16
3880,156,42,3,415.88,1247.64,2023-11-02
3881,487,84,1,181.2,181.2,2023-05-14
3882,176,93,4,265.51,1062.03,2023-10-26
3883,437,118,2,140.62,281.24,2023-07-09
3884,393,89,2,234.7,469.39,2023-05-21
3885,12,72,3,372.31,1116.93,2023-01-24
3886,198,117,2,448.24,896.47,2023-12-01
3887,394,100,4,66.0,264.0,2023-02-07
3888,76,89,2,182.15,364.31,2023-12-10
3889,374,64,1,257.2,257.2,2023-08-12
3890,149,103,2,169.64,339.27,2023-10-16
3891,489,66,3,45.15,135.45,2023-01-03
3892,223,40,4,105.62,422.47,2023-06-08
3893,12,90,1,21.86,21.86,2023-05-18
3894,325,5,2,334.38,668.76,2023-01-22
3895,2,81,2,362.86,725.72,2023-01-27
3896,487,117,1,461.53,461.53,2023-04-12
3897,171,26,2,325.48,650.96,2023-09-14
3898,499,17,4,217.5,869.98,2023-10-04
3899,49,100,2,73.55,147.1,2023-09-30
3900,324,39,4,477.87,1911.47,2023-03-01
3901,356,65,2,135.09,270.19,2023-07-20
3902,105,37,2,307.0,614.01,2023-01-07
3903,292,20,4,176.98,707.94,2023-01-22
3904,350,88,3,221.66,664.99,2023-11-17
3905,51,46,3,34.42,103.27,2023-09-21
3906,182,115,2,540.5,1081.01,2023-09-22
3907,321,60,2,12.17,24.34,2023-01-06
3908,454,13,4,202.76,811.04,2023-05-23
3909,422,56,3,129.18,387.55,2023-08-07
3910,163,58,1,121.09,121.09,2023-03-28
3911,48,3,3,324.44,973.31,2023-04-14
3912,3,51,4,136.21,544.84,2023-03-16
3913,421,31,1,208.79,208.79,2023-10-15
3914,365,14,4,212.61,850.44,2023-09-12
3915,99,112,1,79.56,79.56,2023-05-24
3916,411,42,3,373.16,1119.47,2023-12-27
3917,90,110,4,118.76,475.04,2023-12-21
3918,63,37,4,361.02,1444.09,2023-02-21
3919,397,60,3,15.27,45.8,2023-12-21
3920,491,11,1,136.9,136.9,2023-06-09
3921,288,112,4,66.67,266.66,2023-10-07
3922,21,102,3,321.13,963.4,2023-02-06
3923,142,23,1,445.18,445.18,2023-10-09
3924,108,60,3,16.18,48.53,2023-07-01
3925,286,90,2,18.84,37.69,2023-03-15
3926,30,67,3,113.28,339.84,2023-06-22
3927,431,120,3,228.18,684.53,2023-01-13
3928,210,87,3,570.35,1711.05,2023-10-16
3929,81,62,2,403.05,806.09,2023-09-17
3930,20,8,4,362.15,1448.59,2023-11-23
3931,394,48,3,270.4,811.19,2023-11-30
3932,34,81,4,425.34,1701.37,2023-01-27
3933,465,14,3,255.65,766.94,2023-10-18
3934,124,112,2,64.47,128.94,2023-12-09
3935,308,82,3,407.88,1223.63,2023-08-29
3936,268,46,3,33.99,101.96,2023-03-02
3937,462,18,4,433.92,1735.7,2023-04-14
3938,271,47,3,229.86,689.59,2023-05-01
3939,410,39,4,415.61,1662.44,2023-05-15
3940,223,22,4,29.5,118.0,2023-05-25
3941,440,64,3,218.99,656.96,2023-01-11
3942,197,87,3,425.46,1276.38,2023-11-08
3943,185,9,1,120.35,120.35,2023-08-10
3944,184,8,4,411.52,1646.1,2023-09-05
3945,277,95,1,227.14,227.14,2023-10-08
3946,38,92,2,45.54,91.08,2023-01-07
3947,203,79,1,104.58,104.58,2023-06-13
3948,57,60,4,11.25,44.99,2023-04-24
3949,448,43,2,259.58,519.15,2023-06-16
3950,489,13,3,179.23,537.69,2023-07-01
3951,106,98,4,248.06,992.24,2023-11-30
3952,444,70,2,241.73,483.46,2023-08-12
3953,253,43,2,288.36,576.71,2023-05-30
3954,462,4,2,252.4,504.81,2023-12-09
3955,307,105,2,342.26,684.53,2023-05-14
3956,156,31,3,269.29,807.88,2023-04-15
3957,365,96,4,420.58,1682.33,2023-05-31
3958,347,91,2,38.77,77.54,2023-12-27
3959,273,8,4,406.19,1624.75,2023-10-05
3960,147,74,1,385.59,385.59,2023-06-17
3961,191,25,4,503.44,2013.75,2023-01-24
3962,75,93,4,307.35,1229.42,2023-12-10
3963,171,70,4,226.94,907.74,2023-01-12
3964,111,99,2,110.1,220.21,2023-07-16
3965,234,60,4,11.23,44.93,2023-02-21
3966,97,74,4,357.57,1430.27,2023-11-17
3967,114,33,3,82.89,248.67,2023-04-29
3968,75,90,2,20.89,41.79,2023-09-12
3969,302,107,4,100.56,402.25,2023-02-14
3970,432,5,2,400.9,801.79,2023-04-24
3971,33,99,2,139.64,279.28,2023-08-13
3972,477,59,2,322.22,644.44,2023-11-18
3973,317,119,1,112.54,112.54,2023-06-20
3974,393,69,1,235.4,235.4,2023-05-11
3975,75,57,1,245.91,245.91,2023-07-21
3976,235,34,1,460.83,460.83,2023-01-04
3977,89,43,3,283.07,849.2,2023-05-15
3978,280,38,1,68.1,68.1,2023-03-16
3979,62,24,2,389.3,778.59,2023-01-25
3980,73,11,4,116.61,466.46,2023-02-10
3981,214,1,3,412.48,1237.43,2023-05-14
3982,135,72,2,410.41,820.82,2023-07-10
3983,121,79,1,120.54,120.54,2023-02-22
3984,91,1,3,455.57,1366.72,2023-04-25
3985,126,34,2,454.38,908.77,2023-11-02
3986,216,10,4,347.51,1390.04,2023-10-07
3987,87,51,1,168.64,168.64,2023-08-18
3988,30,100,2,76.8,153.6,2023-03-03
3989,336,29,1,434.9,434.9,2023-08-10
3990,324,86,1,455.67,455.67,2023-04-07
3991,134,33,3,86.7,260.09,2023-02-25
3992,83,95,3,221.93,665.78,2023-12-05
3993,211,43,2,305.51,611.01,2023-10-08
3994,247,57,3,269.08,807.25,2023-11-20
3995,325,80,4,304.7,1218.79,2023-07-12
3996,327,16,4,202.99,811.97,2023-10-07
3997,352,38,3,56.12,168.37,2023-01-10
3998,232,61,3,219.22,657.67,2023-10-21
3999,246,73,2,7.74,15.48,2023-07-09
4000,125,112,1,74.41,74.41,2023-03-16
4001,317,12,4,409.01,1636.05,2023-01-19
4002,164,23,2,479.39,958.78,2023-01-12
4003,194,5,1,455.29,455.29,2023-08-11
4004,449,110,3,136.74,410.22,2023-09-19
4005,167,87,2,577.59,1155.17,2023-08-13
4006,66,62,4,457.76,1831.03,2023-01-22
4007,384,12,3,358.2,1074.6,2023-04-20
4008,433,114,3,343.19,1029.58,2023-02-03
4009,233,39,4,380.15,1520.6,2023-10-14
4010,249,43,3,215.8,647.39,2023-09-13
4011,32,65,2,117.32,234.64,2023-07-05
4012,455,27,3,314.69,944.06,2023-09-17
4013,97,43,1,253.57,253.57,2023-02-13
4014,212,69,2,275.19,550.39,2023-08-01
4015,425,59,1,331.02,331.02,2023-08-18
4016,186,104,1,592.87,592.87,2023-03-04
4017,77,115,3,468.88,1406.64,2023-09-01
4018,61,22,4,36.57,146.28,2023-08-18
4019,224,73,1,8.44,8.44,2023-05-31
4020,8,117,4,452.21,1808.86,2023-12-08
4021,420,115,4,552.12,2208.48,2023-06-13
4022,297,108,1,456.47,456.47,2023-11-26
4023,419,55,1,350.79,350.79,2023-09-10
4024,368,22,1,35.35,35.35,2023-08-07
4025,303,108,3,501.93,1505.8,2023-05-14
4026,150,3,2,237.2,474.41,2023-04-30
4027,351,72,4,551.97,2207.86,2023-08-22
4028,281,52,1,148.42,148.42,2023-09-23
4029,222,35,2,127.16,254.32,2023-09-30
4030,374,38,2,59.17,118.33,2023-04-23
4031,94,43,1,215.43,215.43,2023-10-26
4032,447,29,3,344.73,1034.18,2023-07-19
4033,122,77,3,69.51,208.54,2023-12-09
4034,31,59,2,379.31,758.62,2023-03-16
4035,259,23,3,350.31,1050.92,2023-05-31
4036,391,42,1,403.39,403.39,2023-11-12
4037,223,59,2,476.14,952.28,2023-09-29
4038,56,11,4,125.24,500.96,2023-03-12
4039,200,28,3,384.18,1152.53,2023-03-09
4040,160,80,2,303.88,607.76,2023-12-22
4041,12,112,2,82.47,164.95,2023-11-26
4042,300,3,3,301.87,905.61,2023-10-14
4043,81,10,3,360.29,1080.86,2023-10-23
4044,277,86,1,412.03,412.03,2023-01-28
4045,425,36,3,452.65,1357.95,2023-01-08
4046,90,92,2,39.78,79.56,2023-08-10
4047,83,29,4,465.93,1863.74,2023-08-14
4048,252,100,1,71.85,71.85,2023-09-04
4049,126,68,4,572.89,2291.55,2023-07-07
4050,43,58,1,157.61,157.61,2023-09-29
4051,284,56,2,120.26,240.52,2023-05-08
4052,131,17,4,192.11,768.45,2023-04-11
4053,19,115,1,395.5,395.5,2023-01-21
4054,200,10,2,420.42,840.83,2023-06-13
4055,433,109,2,470.08,940.16,2023-01-03
4056,224,63,3,394.84,1184.51,2023-06-15
4057,468,90,1,18.32,18.32,2023-06-19
4058,247,35,1,114.66,114.66,2023-12-08
4059,1,111,2,251.81,503.61,2023-11-05
4060,64,25,4,469.31,1877.23,2023-01-16
4061,335,56,4,136.07,544.3,2023-05-18
4062,240,85,2,49.89,99.77,2023-01-26
4063,241,118,1,163.23,163.23,2023-12-22
4064,140,2,1,169.09,169.09,2023-08-28
4065,380,96,4,478.1,1912.39,2023-10-22
4066,156,114,4,400.17,1600.67,2023-01-14
4067,163,102,1,434.31,434.31,2023-01-06
4068,221,76,1,14.77,14.77,2023-06-19
4069,477,109,1,478.81,478.81,2023-10-11
4070,466,69,2,271.38,542.76,2023-06-04
4071,178,40,2,108.6,217.21,2023-11-26
4072,48,56,1,137.79,137.79,2023-02-24
4073,89,109,1,388.18,388.18,2023-12-05
4074,50,26,2,306.72,613.43,2023-04-26
4075,16,101,4,288.18,1152.71,2023-08-07
4076,492,64,2,297.71,595.42,2023-10-20
4077,194,78,2,132.71,265.42,2023-12-08
4078,53,115,4,400.76,1603.04,2023-01-25
4079,190,43,3,246.24,738.71,2023-01-25
4080,182,25,4,523.38,2093.51,2023-05-08
4081,50,107,2,101.39,202.78,2023-12-19
4082,250,115,2,551.96,1103.93,2023-08-26
4083,286,1,4,538.95,2155.78,2023-06-06
4084,351,66,2,36.74,73.49,2023-08-22
4085,317,32,2,39.27,78.54,2023-09-20
4086,304,101,4,284.33,1137.32,2023-09-16
4087,422,65,2,168.78,337.55,2023-04-25
4088,50,82,3,448.2,1344.6,2023-10-24
4089,14,83,3,336.0,1008.01,2023-09-26
4090,287,2,1,156.21,156.21,2023-05-19
4091,456,24,1,369.91,369.91,2023-06-14
4092,361,43,1,270.69,270.69,2023-07-25
4093,132,108,1,452.45,452.45,2023-03-19
4094,480,41,3,285.54,856.62,2023-11-15
4095,91,42,1,305.72,305.72,2023-12-28
4096,472,16,2,258.47,516.93,2023-01-18
4097,417,80,3,349.22,1047.67,2023-11-07
4098,402,18,3,374.48,1123.45,2023-06-04
4099,228,45,2,284.26,568.52,2023-08-06
4100,29,120,4,274.08,1096.34,2023-11-10
4101,409,17,2,158.72,317.43,2023-11-28
4102,383,105,2,324.25,648.51,2023-08-10
4103,76,3,1,297.57,297.57,2023-10-23
4104,486,89,2,226.39,452.78,2023-04-18
4105,66,40,4,81.51,326.05,2023-07-16
4106,33,60,1,12.1,12.1,2023-08-08
4107,471,20,3,187.36,562.09,2023-06-25
4108,75,107,4,127.27,509.1,2023-09-15
4109,209,83,1,235.7,235.7,2023-02-28
4110,428,101,4,245.82,983.28,2023-05-29
4111,381,3,3,324.76,974.29,2023-07-20
4112,189,4,2,258.51,517.01,2023-10-04
4113,472,85,4,58.57,234.29,2023-12-29
4114,98,7,3,445.28,1335.85,2023-10-23
4115,243,95,3,206.69,620.07,2023-09-24
4116,474,91,2,45.5,91.0,2023-11-11
4117,344,120,1,246.46,246.46,2023-09-13
4118,207,75,1,504.75,504.75,2023-05-23
4119,322,18,1,441.94,441.94,2023-01-11
4120,34,10,2,345.54,691.08,2023-11-18
4121,237,114,2,352.4,704.81,2023-02-22
4122,221,54,1,407.29,407.29,2023-01-31
4123,63,95,4,163.27,653.1,2023-06-11
4124,235,29,4,396.26,1585.02,2023-04-18
4125,418,20,3,233.35,700.04,2023-10-07
4126,438,60,2,15.45,30.91,2023-05-08
4127,427,32,3,51.06,153.17,2023-10-08
4128,305,67,4,141.61,566.45,2023-05-16
4129,278,48,4,290.84,1163.35,2023-07-14
4130,3,115,4,402.06,1608.26,2023-08-10
4131,311,120,3,240.14,720.43,2023-02-19
4132,79,60,3,14.1,42.29,2023-05-23
4133,151,1,2,426.79,853.57,2023-03-31
4134,240,33,2,79.06,158.12,2023-08-17
4135,256,70,2,221.32,442.65,2023-11-19
4136,33,76,4,12.15,48.6,2023-07-12
4137,64,59,3,473.07,1419.21,2023-08-27
4138,325,88,1,232.25,232.25,2023-10-02
4139,220,62,1,335.92,335.92,2023-09-05
4140,137,105,4,326.4,1305.59,2023-04-28
4141,434,57,2,295.76,591.52,2023-10-11
4142,432,45,3,304.42,913.25,2023-04-02
4143,265,23,1,450.93,450.93,2023-07-27
4144,370,78,3,153.0,459.0,2023-08-19
4145,224,110,4,158.76,635.03,2023-12-10
4146,284,18,2,375.27,750.54,2023-06-12
4147,500,107,4,141.33,565.31,2023-05-27
4148,410,43,4,210.32,841.28,2023-08-14
4149,425,93,4,352.74,1410.97,2023-01-29
4150,79,24,2,390.99,781.99,2023-11-26
4151,374,40,4,95.92,383.69,2023-05-05
4152,236,108,1,392.56,392.56,2023-02-17
4153,423,74,4,380.66,1522.64,2023-05-06
4154,338,69,4,219.36,877.44,2023-08-10
4155,60,76,1,12.77,12.77,2023-07-10
4156,177,32,4,44.05,176.21,2023-06-15
4157,362,109,3,470.13,1410.39,2023-05-14
4158,355,98,1,214.43,214.43,2023-08-03
4159,140,102,3,380.36,1141.09,2023-08-18
4160,123,101,2,241.83,483.65,2023-03-13
4161,134,14,4,230.17,920.66,2023-02-04
4162,266,117,2,341.19,682.38,2023-03-12
4163,374,55,3,389.54,1168.63,2023-08-24
4164,146,71,4,323.27,1293.06,2023-04-30
4165,322,10,1,428.18,428.18,2023-08-14
4166,382,41,2,252.79,505.57,2023-10-12
4167,33,59,3,407.78,1223.35,2023-05-23
4168,103,83,1,233.27,233.27,2023-11-03
4169,342,65,4,164.91,659.62,2023-02-27
4170,382,63,3,330.7,992.09,2023-10-11
4171,359,54,3,453.55,1360.64,2023-12-30
4172,117,21,1,27.15,27.15,2023-10-06
4173,231,52,3,128.65,385.96,2023-05-25
4174,311,114,2,309.31,618.62,2023-07-26
4175,7,12,2,416.25,832.5,2023-01-07
4176,438,93,2,294.89,589.79,2023-01-16
4177,470,62,2,402.28,804.56,2023-09-20
4178,429,102,4,447.71,1790.83,2023-09-27
4179,147,30,2,415.23,830.45,2023-08-28
4180,57,16,1,190.21,190.21,2023-02-03
4181,269,75,2,458.92,917.84,2023-11-01
4182,298,11,4,144.66,578.64,2023-01-29
4183,145,45,1,287.82,287.82,2023-06-30
4184,85,71,1,436.84,436.84,2023-01-12
4185,332,72,1,439.85,439.85,2023-09-08
4186,396,65,1,163.06,163.06,2023-11-27
4187,466,5,1,421.27,421.27,2023-05-07
4188,421,34,1,434.18,434.18,2023-05-22
4189,167,44,2,370.16,740.32,2023-01-02
4190,117,35,1,142.64,142.64,2023-07-21
4191,299,6,3,404.26,1212.79,2023-07-10
4192,76,51,3,162.9,488.69,2023-11-23
4193,281,57,4,237.99,951.97,2023-01-11
4194,354,55,1,369.02,369.02,2023-10-09
4195,333,16,3,221.14,663.43,2023-06-14
4196,14,4,4,259.63,1038.54,2023-02-09
4197,75,73,1,5.96,5.96,2023-11-06
4198,195,86,3,471.28,1413.83,2023-06-22
4199,117,63,2,387.82,775.63,2023-08-12
4200,150,22,2,30.47,60.94,2023-04-03
4201,363,22,2,32.76,65.52,2023-02-20
4202,262,34,4,559.95,2239.82,2023-03-30
4203,8,120,1,215.02,215.02,2023-06-16
4204,395,55,3,317.7,953.09,2023-03-02
4205,155,58,3,151.57,454.71,2023-10-03
4206,440,79,4,130.0,520.0,2023-05-02
4207,56,48,3,261.52,784.56,2023-09-28
4208,54,99,1,145.67,145.67,2023-12-03
4209,184,68,3,525.47,1576.42,2023-08-09
4210,327,58,3,161.27,483.8,2023-12-06
4211,447,65,1,115.5,115.5,2023-06-01
4212,265,32,3,51.09,153.27,2023-09-15
4213,282,96,3,394.99,1184.96,2023-04-05
4214,249,29,2,498.86,997.71,2023-04-07
4215,71,111,3,328.82,986.47,2023-01-26
4216,233,22,1,27.58,27.58,2023-12-07
4217,161,15,4,88.64,354.55,2023-10-08
4218,458,73,4,8.11,32.44,2023-10-31
4219,81,87,2,517.33,1034.67,2023-06-05
4220,490,97,3,445.96,1337.89,2023-01-24
4221,443,97,2,440.36,880.72,2023-05-17
4222,464,5,2,478.0,956.01,2023-11-12
4223,329,50,2,12.55,25.1,2023-07-19
4224,321,52,4,125.45,501.79,2023-09-14
4225,157,97,2,555.19,1110.39,2023-06-01
4226,282,91,4,51.81,207.25,2023-08-16
4227,136,24,3,314.81,944.42,2023-01-21
4228,207,6,1,370.65,370.65,2023-11-25
4229,362,87,4,404.84,1619.36,2023-05-02
4230,474,6,2,410.14,820.28,2023-11-07
4231,225,54,4,512.75,2051.02,2023-08-14
4232,42,119,4,107.29,429.18,2023-09-02
4233,17,41,4,267.59,1070.36,2023-08-20
4234,428,3,2,251.18,502.36,2023-01-01
4235,279,79,1,113.89,113.89,2023-05-05
4236,24,118,1,174.78,174.78,2023-02-26
4237,425,83,4,307.71,1230.85,2023-05-13
4238,460,95,4,179.91,719.66,2023-11-29
4239,388,61,3,174.73,524.2,2023-01-31
4240,500,110,4,123.4,493.61,2023-02-21
4241,116,25,1,385.44,385.44,2023-07-30
4242,38,87,3,471.74,1415.22,2023-08-18
4243,9,87,1,498.71,498.71,2023-04-26
4244,303,91,2,42.44,84.87,2023-10-17
4245,396,34,4,484.24,1936.98,2023-07-05
4246,431,3,1,262.97,262.97,2023-06-15
4247,122,46,2,29.59,59.18,2023-04-18
4248,210,30,2,435.82,871.64,2023-08-26
4249,317,63,1,362.81,362.81,2023-12-11
4250,250,52,1,124.87,124.87,2023-06-01
4251,352,57,1,234.21,234.21,2023-02-23
4252,85,111,1,296.39,296.39,2023-07-22
4253,258,110,4,134.76,539.06,2023-04-18
4254,223,84,4,196.13,784.51,2023-11-11
4255,267,75,3,472.92,1418.75,2023-10-27
4256,478,14,1,252.91,252.91,2023-02-02
4257,308,87,1,405.37,405.37,2023-05-16
4258,97,41,2,306.77,613.54,2023-06-25
4259,430,50,3,17.84,53.51,2023-11-21
4260,141,77,4,55.44,221.76,2023-05-23
4261,420,39,4,451.01,1804.05,2023-12-22
4262,400,100,3,57.1,171.31,2023-11-28
4263,141,12,3,509.28,1527.84,2023-11-13
4264,197,73,1,6.19,6.19,2023-01-16
4265,30,52,4,136.65,546.61,2023-10-21
4266,243,43,2,306.87,613.74,2023-04-14
4267,443,66,4,32.97,131.87,2023-01-26
4268,291,60,1,13.94,13.94,2023-06-26
4269,67,86,4,415.8,1663.19,2023-05-21
4270,436,89,3,209.7,629.09,2023-07-07
4271,138,74,2,471.47,942.94,2023-07-04
4272,2,28,3,399.06,1197.19,2023-11-20
4273,86,4,3,263.79,791.37,2023-02-06
4274,47,43,4,212.72,850.9,2023-08-26
4275,246,41,1,296.51,296.51,2023-12-06
4276,480,79,4,102.36,409.42,2023-08-05
4277,385,88,1,235.5,235.5,2023-11-04
4278,17,12,1,388.8,388.8,2023-10-22
4279,116,98,2,269.97,539.95,2023-01-27
4280,235,25,4,411.09,1644.35,2023-04-25
4281,12,9,2,134.69,269.38,2023-07-19
4282,367,38,3,54.41,163.24,2023-10-03
4283,408,41,1,232.23,232.23,2023-06-02
4284,335,113,2,179.6,359.21,2023-02-08
4285,64,68,3,401.09,1203.28,2023-11-25
4286,143,15,4,107.86,431.46,2023-05-11
4287,300,111,1,311.46,311.46,2023-07-22
4288,224,38,4,48.12,192.5,2023-06-22
4289,290,48,2,306.87,613.73,2023-08-16
4290,65,97,2,468.37,936.74,2023-07-21
4291,235,115,1,416.0,416.0,2023-03-14
4292,219,98,2,305.27,610.54,2023-04-15
4293,199,36,1,466.95,466.95,2023-05-18
4294,72,23,1,432.75,432.75,2023-11-03
4295,376,33,2,85.06,170.11,2023-05-18
4296,196,59,4,426.84,1707.36,2023-12-20
4297,273,3,3,308.54,925.61,2023-09-15
4298,180,57,1,308.05,308.05,2023-08-21
4299,282,109,3,404.85,1214.54,2023-06-10
4300,182,68,4,561.48,2245.92,2023-09-24
4301,67,62,2,346.05,692.1,2023-08-29
4302,441,50,3,17.04,51.12,2023-10-31
4303,399,38,3,57.21,171.64,2023-07-30
4304,432,98,1,255.9,255.9,2023-05-11
4305,7,87,4,563.35,2253.39,2023-12-21
4306,500,61,4,218.4,873.61,2023-02-14
4307,100,116,1,132.28,132.28,2023-09-21
4308,117,96,1,449.75,449.75,2023-01-01
4309,376,42,1,360.13,360.13,2023-01-30
4310,245,95,3,212.87,638.6,2023-01-12
4311,62,83,4,305.32,1221.27,2023-11-26
4312,305,108,1,470.25,470.25,2023-11-29
4313,150,62,3,356.07,1068.2,2023-07-05
4314,254,25,1,456.43,456.43,2023-09-16
4315,266,80,4,268.67,1074.67,2023-09-24
4316,290,120,3,299.23,897.7,2023-08-13
4317,449,89,1,221.02,221.02,2023-05-20
4318,65,78,2,165.66,331.31,2023-05-27
4319,176,45,2,365.21,730.42,2023-07-19
4320,349,79,3,101.47,304.42,2023-12-09
4321,114,82,1,399.45,399.45,2023-12-17
4322,453,63,2,348.89,697.78,2023-09-24
4323,275,109,2,467.69,935.38,2023-03-23
4324,126,46,4,34.83,139.3,2023-02-06
4325,274,21,1,29.92,29.92,2023-12-09
4326,126,50,1,13.21,13.21,2023-06-24
4327,284,100,2,66.67,133.34,2023-09-16
4328,479,64,3,221.37,664.11,2023-02-22
4329,495,15,1,107.8,107.8,2023-10-23
4330,184,62,3,321.45,964.35,2023-06-07
4331,423,18,2,338.96,677.92,2023-08-19
4332,272,91,3,37.22,111.65,2023-04-26
4333,263,49,3,123.43,370.28,2023-01-07
4334,358,100,1,62.61,62.61,2023-10-31
4335,386,4,4,292.01,1168.04,2023-03-03
4336,65,32,4,41.12,164.49,2023-02-10
4337,108,53,3,519.0,1557.0,2023-05-23
4338,43,56,2,139.93,279.86,2023-06-14
4339,149,43,4,275.14,1100.56,2023-05-14
4340,74,67,1,144.22,144.22,2023-01-09
4341,101,5,4,332.01,1328.03,2023-06-25
