transaction_id,customer_id,product_id,quantity,price,total_amount,date,year,month,day,day_of_week,effective_price
3745,482,106,1,460.68,460.68,2023-09-06,2023,9,6,2,460.68
3746,365,4,1,234.17,234.17,2023-01-22,2023,1,22,6,234.17
3747,326,57,3,233.45,700.35,2023-03-12,2023,3,12,6,233.45000000000002
3748,227,82,3,430.41,1291.23,2023-03-31,2023,3,31,4,430.41
3749,291,17,4,170.85,683.39,2023-02-28,2023,2,28,1,170.8475
3750,149,46,1,26.93,26.93,2023-11-05,2023,11,5,6,26.93
3751,403,3,2,247.79,495.59,2023-11-04,2023,11,4,5,247.795
3752,304,15,4,97.08,388.31,2023-03-05,2023,3,5,6,97.0775
3753,459,9,3,124.12,372.35,2023-09-24,2023,9,24,6,124.11666666666667
3754,441,67,1,138.13,138.13,2023-03-12,2023,3,12,6,138.13
3755,480,9,3,119.76,359.27,2023-10-27,2023,10,27,4,119.75666666666666
3756,13,115,4,488.81,1955.26,2023-09-24,2023,9,24,6,488.815
3757,409,80,3,298.01,894.03,2023-07-16,2023,7,16,6,298.01
3758,431,71,3,291.54,874.61,2023-12-26,2023,12,26,1,291.5366666666667
3759,398,82,3,420.66,1261.99,2023-08-03,2023,8,3,3,420.66333333333336
3760,454,8,1,406.46,406.46,2023-01-18,2023,1,18,2,406.46
3761,168,9,1,138.34,138.34,2023-12-06,2023,12,6,2,138.34
3762,309,77,4,51.71,206.86,2023-01-24,2023,1,24,1,51.715
3763,384,37,1,429.73,429.73,2023-12-28,2023,12,28,3,429.73
3764,359,93,3,305.39,916.18,2023-08-01,2023,8,1,1,305.3933333333333
3765,190,38,3,68.02,204.05,2023-06-02,2023,6,2,4,68.01666666666667
3766,424,45,3,308.76,926.27,2023-05-08,2023,5,8,0,308.75666666666666
3767,411,120,3,232.67,698.0,2023-08-17,2023,8,17,3,232.66666666666666
3768,263,36,2,540.3,1080.6,2023-01-22,2023,1,22,6,540.3
3769,465,98,2,240.75,481.5,2023-03-22,2023,3,22,2,240.75
3770,143,62,1,440.07,440.07,2023-09-23,2023,9,23,5,440.07
3771,150,102,1,393.83,393.83,2023-05-08,2023,5,8,0,393.83
3772,267,96,1,424.97,424.97,2023-09-07,2023,9,7,3,424.97
3773,480,92,4,48.82,195.29,2023-05-30,2023,5,30,1,48.8225
3774,197,86,3,492.71,1478.12,2023-02-04,2023,2,4,5,492.70666666666665
3775,260,6,2,415.73,831.47,2023-08-04,2023,8,4,4,415.735
3776,351,22,3,28.82,86.47,2023-05-10,2023,5,10,2,28.823333333333334
3777,266,119,2,152.09,304.17,2023-08-08,2023,8,8,1,152.085
3778,486,13,4,218.37,873.49,2023-03-08,2023,3,8,2,218.3725
3779,490,30,2,432.46,864.93,2023-08-10,2023,8,10,3,432.465
3780,398,111,3,287.22,861.65,2023-12-01,2023,12,1,4,287.21666666666664
3781,23,115,2,475.25,950.5,2023-11-13,2023,11,13,0,475.25
3782,334,91,1,46.15,46.15,2023-03-26,2023,3,26,6,46.15
3783,52,84,2,176.83,353.65,2023-01-27,2023,1,27,4,176.825
3784,298,28,1,362.97,362.97,2023-01-17,2023,1,17,1,362.97
3785,22,18,2,312.61,625.21,2023-06-25,2023,6,25,6,312.605
3786,24,97,1,436.86,436.86,2023-04-18,2023,4,18,1,436.86
3787,313,82,4,409.68,1638.74,2023-11-12,2023,11,12,6,409.685
3788,51,76,4,12.75,50.98,2023-02-18,2023,2,18,5,12.745
3789,149,112,4,63.1,252.4,2023-05-22,2023,5,22,0,63.1
3790,241,32,1,37.23,37.23,2023-01-25,2023,1,25,2,37.23
3791,384,113,4,201.43,805.7,2023-01-10,2023,1,10,1,201.425
3792,188,10,1,407.27,407.27,2023-12-15,2023,12,15,4,407.27
3793,251,93,4,254.73,1018.93,2023-03-10,2023,3,10,4,254.7325
3794,414,93,1,349.45,349.45,2023-11-30,2023,11,30,3,349.45
3795,102,12,4,441.87,1767.47,2023-03-17,2023,3,17,4,441.8675
3796,369,68,1,538.08,538.08,2023-11-27,2023,11,27,0,538.08
3797,451,72,3,440.84,1322.51,2023-04-08,2023,4,8,5,440.83666666666664
3798,306,108,1,390.1,390.1,2023-05-08,2023,5,8,0,390.1
3799,499,48,4,316.07,1264.28,2023-07-03,2023,7,3,0,316.07
3800,190,60,1,14.69,14.69,2023-01-06,2023,1,6,4,14.69
3801,430,13,4,211.14,844.55,2023-12-30,2023,12,30,5,211.1375
3802,374,35,3,163.91,491.72,2023-03-31,2023,3,31,4,163.90666666666667
3803,109,3,2,315.52,631.04,2023-09-23,2023,9,23,5,315.52
3804,77,24,2,327.8,655.6,2023-03-23,2023,3,23,3,327.8
3805,459,75,1,517.4,517.4,2023-06-13,2023,6,13,1,517.4
3806,129,4,4,279.62,1118.46,2023-10-03,2023,10,3,1,279.615
3807,96,49,4,101.09,404.36,2023-03-04,2023,3,4,5,101.09
3808,479,59,3,397.67,1193.01,2023-05-22,2023,5,22,0,397.67
3809,72,34,4,435.08,1740.32,2023-04-08,2023,4,8,5,435.08
3810,103,72,2,480.76,961.52,2023-12-15,2023,12,15,4,480.76
3811,124,115,1,410.59,410.59,2023-09-11,2023,9,11,0,410.59
3812,44,22,2,30.8,61.6,2023-11-10,2023,11,10,4,30.8
3813,468,53,4,525.48,2101.93,2023-03-30,2023,3,30,3,525.4825
3814,48,5,4,412.31,1649.24,2023-01-14,2023,1,14,5,412.31
3815,11,13,1,163.79,163.79,2023-01-19,2023,1,19,3,163.79
3816,262,38,2,61.45,122.89,2023-07-08,2023,7,8,5,61.445
3817,144,55,1,384.45,384.45,2023-09-23,2023,9,23,5,384.45
3818,140,59,3,444.54,1333.62,2023-05-10,2023,5,10,2,444.53999999999996
3819,382,82,4,459.92,1839.7,2023-10-24,2023,10,24,1,459.925
3820,182,78,4,141.82,567.29,2023-06-14,2023,6,14,2,141.8225
3821,303,15,1,110.87,110.87,2023-07-05,2023,7,5,2,110.87
3822,346,114,4,338.05,1352.19,2023-12-09,2023,12,9,5,338.0475
3823,87,43,1,241.76,241.76,2023-06-04,2023,6,4,6,241.76
3824,275,78,4,156.49,625.94,2023-12-16,2023,12,16,5,156.485
3825,468,14,1,178.4,178.4,2023-09-01,2023,9,1,4,178.4
3826,290,23,3,441.02,1323.07,2023-05-23,2023,5,23,1,441.0233333333333
3827,4,45,3,409.44,1228.32,2023-09-13,2023,9,13,2,409.44
3828,223,62,4,405.03,1620.1,2023-10-25,2023,10,25,2,405.025
3829,192,114,3,361.83,1085.5,2023-02-06,2023,2,6,0,361.8333333333333
3830,173,72,3,427.56,1282.67,2023-01-21,2023,1,21,5,427.5566666666667
3831,134,94,3,184.9,554.7,2023-02-05,2023,2,5,6,184.9
3832,4,95,3,192.41,577.22,2023-04-27,2023,4,27,3,192.40666666666667
3833,133,26,1,319.2,319.2,2023-02-23,2023,2,23,3,319.2
3834,312,44,4,366.79,1467.17,2023-06-17,2023,6,17,5,366.7925
3835,70,112,4,86.15,344.59,2023-12-08,2023,12,8,4,86.1475
3836,424,40,2,97.87,195.73,2023-08-03,2023,8,3,3,97.865
3837,401,77,3,60.11,180.34,2023-01-31,2023,1,31,1,60.11333333333334
3838,455,75,4,551.7,2206.78,2023-01-15,2023,1,15,6,551.695
3839,383,88,1,219.57,219.57,2023-01-31,2023,1,31,1,219.57
3840,374,48,3,271.85,815.54,2023-04-22,2023,4,22,5,271.84666666666664
3841,202,108,4,422.83,1691.31,2023-05-12,2023,5,12,4,422.8275
3842,360,60,3,15.81,47.43,2023-08-24,2023,8,24,3,15.81
3843,198,54,3,402.06,1206.18,2023-08-21,2023,8,21,0,402.06
3844,292,46,4,35.76,143.05,2023-08-01,2023,8,1,1,35.7625
3845,60,61,3,251.35,754.06,2023-02-16,2023,2,16,3,251.35333333333332
3846,299,115,1,458.38,458.38,2023-12-15,2023,12,15,4,458.38
3847,290,68,4,519.14,2076.54,2023-08-25,2023,8,25,4,519.135
3848,59,31,2,183.57,367.14,2023-12-01,2023,12,1,4,183.57
3849,177,23,1,358.62,358.62,2023-12-04,2023,12,4,0,358.62
3850,482,62,1,336.42,336.42,2023-12-26,2023,12,26,1,336.42
3851,490,83,2,290.61,581.23,2023-06-12,2023,6,12,0,290.615
3852,391,1,2,490.39,980.77,2023-02-28,2023,2,28,1,490.385
3853,449,92,3,48.92,146.77,2023-02-13,2023,2,13,0,48.92333333333334
3854,410,46,2,31.91,63.81,2023-10-01,2023,10,1,6,31.905
3855,373,76,1,12.79,12.79,2023-09-06,2023,9,6,2,12.79
3856,271,63,2,307.86,615.72,2023-10-04,2023,10,4,2,307.86
3857,419,119,1,151.69,151.69,2023-02-15,2023,2,15,2,151.69
3858,168,76,3,13.37,40.1,2023-01-10,2023,1,10,1,13.366666666666667
3859,341,86,3,461.79,1385.37,2023-03-11,2023,3,11,5,461.78999999999996
3860,352,37,1,382.97,382.97,2023-11-30,2023,11,30,3,382.97
3861,208,90,2,18.74,37.49,2023-06-14,2023,6,14,2,18.745
3862,419,23,1,337.55,337.55,2023-02-22,2023,2,22,2,337.55
3863,20,114,1,400.14,400.14,2023-04-12,2023,4,12,2,400.14
3864,211,81,3,356.37,1069.11,2023-02-22,2023,2,22,2,356.36999999999995
3865,243,28,4,349.35,1397.39,2023-12-19,2023,12,19,1,349.3475
3866,209,20,3,173.03,519.09,2023-09-19,2023,9,19,1,173.03
3867,302,115,2,476.04,952.09,2023-08-17,2023,8,17,3,476.045
3868,372,3,2,251.78,503.55,2023-09-06,2023,9,6,2,251.775
3869,430,80,3,300.57,901.7,2023-02-27,2023,2,27,0,300.56666666666666
3870,171,118,2,147.75,295.5,2023-05-06,2023,5,6,5,147.75
3871,20,119,3,118.03,354.1,2023-07-25,2023,7,25,1,118.03333333333335
3872,85,39,1,522.56,522.56,2023-06-10,2023,6,10,5,522.56
3873,428,10,2,323.66,647.31,2023-08-17,2023,8,17,3,323.655
3874,210,20,4,170.77,683.09,2023-06-07,2023,6,7,2,170.7725
3875,81,68,2,454.42,908.84,2023-12-14,2023,12,14,3,454.42
3876,93,109,3,418.43,1255.29,2023-05-19,2023,5,19,4,418.43
3877,164,99,1,119.34,119.34,2023-09-09,2023,9,9,5,119.34
3878,490,58,2,164.33,328.66,2023-05-12,2023,5,12,4,164.33
3879,352,25,1,527.49,527.49,2023-11-16,2023,11,16,3,527.49
3880,156,42,3,415.88,1247.64,2023-11-02,2023,11,2,3,415.88000000000005
3881,487,84,1,181.2,181.2,2023-05-14,2023,5,14,6,181.2
3882,176,93,4,265.51,1062.03,2023-10-26,2023,10,26,3,265.5075
3883,437,118,2,140.62,281.24,2023-07-09,2023,7,9,6,140.62
3884,393,89,2,234.7,469.39,2023-05-21,2023,5,21,6,234.695
3885,12,72,3,372.31,1116.93,2023-01-24,2023,1,24,1,372.31
3886,198,117,2,448.24,896.47,2023-12-01,2023,12,1,4,448.235
3887,394,100,4,66.0,264.0,2023-02-07,2023,2,7,1,66.0
3888,76,89,2,182.15,364.31,2023-12-10,2023,12,10,6,182.155
3889,374,64,1,257.2,257.2,2023-08-12,2023,8,12,5,257.2
3890,149,103,2,169.64,339.27,2023-10-16,2023,10,16,0,169.635
3891,489,66,3,45.15,135.45,2023-01-03,2023,1,3,1,45.15
3892,223,40,4,105.62,422.47,2023-06-08,2023,6,8,3,105.6175
3893,12,90,1,21.86,21.86,2023-05-18,2023,5,18,3,21.86
3894,325,5,2,334.38,668.76,2023-01-22,2023,1,22,6,334.38
3895,2,81,2,362.86,725.72,2023-01-27,2023,1,27,4,362.86
3896,487,117,1,461.53,461.53,2023-04-12,2023,4,12,2,461.53
3897,171,26,2,325.48,650.96,2023-09-14,2023,9,14,3,325.48
3898,499,17,4,217.5,869.98,2023-10-04,2023,10,4,2,217.495
3899,49,100,2,73.55,147.1,2023-09-30,2023,9,30,5,73.55
3900,324,39,4,477.87,1911.47,2023-03-01,2023,3,1,2,477.8675
3901,356,65,2,135.09,270.19,2023-07-20,2023,7,20,3,135.095
3902,105,37,2,307.0,614.01,2023-01-07,2023,1,7,5,307.005
3903,292,20,4,176.98,707.94,2023-01-22,2023,1,22,6,176.985
3904,350,88,3,221.66,664.99,2023-11-17,2023,11,17,4,221.66333333333333
3905,51,46,3,34.42,103.27,2023-09-21,2023,9,21,3,34.42333333333333
3906,182,115,2,540.5,1081.01,2023-09-22,2023,9,22,4,540.505
3907,321,60,2,12.17,24.34,2023-01-06,2023,1,6,4,12.17
3908,454,13,4,202.76,811.04,2023-05-23,2023,5,23,1,202.76
3909,422,56,3,129.18,387.55,2023-08-07,2023,8,7,0,129.18333333333334
3910,163,58,1,121.09,121.09,2023-03-28,2023,3,28,1,121.09
3911,48,3,3,324.44,973.31,2023-04-14,2023,4,14,4,324.43666666666667
3912,3,51,4,136.21,544.84,2023-03-16,2023,3,16,3,136.21
3913,421,31,1,208.79,208.79,2023-10-15,2023,10,15,6,208.79
3914,365,14,4,212.61,850.44,2023-09-12,2023,9,12,1,212.61
3915,99,112,1,79.56,79.56,2023-05-24,2023,5,24,2,79.56
3916,411,42,3,373.16,1119.47,2023-12-27,2023,12,27,2,373.1566666666667
3917,90,110,4,118.76,475.04,2023-12-21,2023,12,21,3,118.76
3918,63,37,4,361.02,1444.09,2023-02-21,2023,2,21,1,361.0225
3919,397,60,3,15.27,45.8,2023-12-21,2023,12,21,3,15.266666666666666
3920,491,11,1,136.9,136.9,2023-06-09,2023,6,9,4,136.9
3921,288,112,4,66.67,266.66,2023-10-07,2023,10,7,5,66.665
3922,21,102,3,321.13,963.4,2023-02-06,2023,2,6,0,321.1333333333333
3923,142,23,1,445.18,445.18,2023-10-09,2023,10,9,0,445.18
3924,108,60,3,16.18,48.53,2023-07-01,2023,7,1,5,16.176666666666666
3925,286,90,2,18.84,37.69,2023-03-15,2023,3,15,2,18.845
3926,30,67,3,113.28,339.84,2023-06-22,2023,6,22,3,113.27999999999999
3927,431,120,3,228.18,684.53,2023-01-13,2023,1,13,4,228.17666666666665
3928,210,87,3,570.35,1711.05,2023-10-16,2023,10,16,0,570.35
3929,81,62,2,403.05,806.09,2023-09-17,2023,9,17,6,403.045
3930,20,8,4,362.15,1448.59,2023-11-23,2023,11,23,3,362.1475
3931,394,48,3,270.4,811.19,2023-11-30,2023,11,30,3,270.3966666666667
3932,34,81,4,425.34,1701.37,2023-01-27,2023,1,27,4,425.3425
3933,465,14,3,255.65,766.94,2023-10-18,2023,10,18,2,255.64666666666668
3934,124,112,2,64.47,128.94,2023-12-09,2023,12,9,5,64.47
3935,308,82,3,407.88,1223.63,2023-08-29,2023,8,29,1,407.8766666666667
3936,268,46,3,33.99,101.96,2023-03-02,2023,3,2,3,33.986666666666665
3937,462,18,4,433.92,1735.7,2023-04-14,2023,4,14,4,433.925
3938,271,47,3,229.86,689.59,2023-05-01,2023,5,1,0,229.86333333333334
3939,410,39,4,415.61,1662.44,2023-05-15,2023,5,15,0,415.61
3940,223,22,4,29.5,118.0,2023-05-25,2023,5,25,3,29.5
3941,440,64,3,218.99,656.96,2023-01-11,2023,1,11,2,218.98666666666668
3942,197,87,3,425.46,1276.38,2023-11-08,2023,11,8,2,425.46000000000004
3943,185,9,1,120.35,120.35,2023-08-10,2023,8,10,3,120.35
3944,184,8,4,411.52,1646.1,2023-09-05,2023,9,5,1,411.525
3945,277,95,1,227.14,227.14,2023-10-08,2023,10,8,6,227.14
3946,38,92,2,45.54,91.08,2023-01-07,2023,1,7,5,45.54
3947,203,79,1,104.58,104.58,2023-06-13,2023,6,13,1,104.58
3948,57,60,4,11.25,44.99,2023-04-24,2023,4,24,0,11.2475
3949,448,43,2,259.58,519.15,2023-06-16,2023,6,16,4,259.575
3950,489,13,3,179.23,537.69,2023-07-01,2023,7,1,5,179.23000000000002
3951,106,98,4,248.06,992.24,2023-11-30,2023,11,30,3,248.06
3952,444,70,2,241.73,483.46,2023-08-12,2023,8,12,5,241.73
3953,253,43,2,288.36,576.71,2023-05-30,2023,5,30,1,288.355
3954,462,4,2,252.4,504.81,2023-12-09,2023,12,9,5,252.405
3955,307,105,2,342.26,684.53,2023-05-14,2023,5,14,6,342.265
3956,156,31,3,269.29,807.88,2023-04-15,2023,4,15,5,269.29333333333335
3957,365,96,4,420.58,1682.33,2023-05-31,2023,5,31,2,420.5825
3958,347,91,2,38.77,77.54,2023-12-27,2023,12,27,2,38.77
3959,273,8,4,406.19,1624.75,2023-10-05,2023,10,5,3,406.1875
3960,147,74,1,385.59,385.59,2023-06-17,2023,6,17,5,385.59
3961,191,25,4,503.44,2013.75,2023-01-24,2023,1,24,1,503.4375
3962,75,93,4,307.35,1229.42,2023-12-10,2023,12,10,6,307.355
3963,171,70,4,226.94,907.74,2023-01-12,2023,1,12,3,226.935
3964,111,99,2,110.1,220.21,2023-07-16,2023,7,16,6,110.105
3965,234,60,4,11.23,44.93,2023-02-21,2023,2,21,1,11.2325
3966,97,74,4,357.57,1430.27,2023-11-17,2023,11,17,4,357.5675
3967,114,33,3,82.89,248.67,2023-04-29,2023,4,29,5,82.89
3968,75,90,2,20.89,41.79,2023-09-12,2023,9,12,1,20.895
3969,302,107,4,100.56,402.25,2023-02-14,2023,2,14,1,100.5625
3970,432,5,2,400.9,801.79,2023-04-24,2023,4,24,0,400.895
3971,33,99,2,139.64,279.28,2023-08-13,2023,8,13,6,139.64
3972,477,59,2,322.22,644.44,2023-11-18,2023,11,18,5,322.22
3973,317,119,1,112.54,112.54,2023-06-20,2023,6,20,1,112.54
3974,393,69,1,235.4,235.4,2023-05-11,2023,5,11,3,235.4
3975,75,57,1,245.91,245.91,2023-07-21,2023,7,21,4,245.91
3976,235,34,1,460.83,460.83,2023-01-04,2023,1,4,2,460.83
3977,89,43,3,283.07,849.2,2023-05-15,2023,5,15,0,283.06666666666666
3978,280,38,1,68.1,68.1,2023-03-16,2023,3,16,3,68.1
3979,62,24,2,389.3,778.59,2023-01-25,2023,1,25,2,389.295
3980,73,11,4,116.61,466.46,2023-02-10,2023,2,10,4,116.615
3981,214,1,3,412.48,1237.43,2023-05-14,2023,5,14,6,412.4766666666667
3982,135,72,2,410.41,820.82,2023-07-10,2023,7,10,0,410.41
3983,121,79,1,120.54,120.54,2023-02-22,2023,2,22,2,120.54
3984,91,1,3,455.57,1366.72,2023-04-25,2023,4,25,1,455.5733333333333
3985,126,34,2,454.38,908.77,2023-11-02,2023,11,2,3,454.385
3986,216,10,4,347.51,1390.04,2023-10-07,2023,10,7,5,347.51
3987,87,51,1,168.64,168.64,2023-08-18,2023,8,18,4,168.64
3988,30,100,2,76.8,153.6,2023-03-03,2023,3,3,4,76.8
3989,336,29,1,434.9,434.9,2023-08-10,2023,8,10,3,434.9
3990,324,86,1,455.67,455.67,2023-04-07,2023,4,7,4,455.67
3991,134,33,3,86.7,260.09,2023-02-25,2023,2,25,5,86.69666666666666
3992,83,95,3,221.93,665.78,2023-12-05,2023,12,5,1,221.92666666666665
3993,211,43,2,305.51,611.01,2023-10-08,2023,10,8,6,305.505
3994,247,57,3,269.08,807.25,2023-11-20,2023,11,20,0,269.0833333333333
3995,325,80,4,304.7,1218.79,2023-07-12,2023,7,12,2,304.6975
3996,327,16,4,202.99,811.97,2023-10-07,2023,10,7,5,202.9925
3997,352,38,3,56.12,168.37,2023-01-10,2023,1,10,1,56.123333333333335
3998,232,61,3,219.22,657.67,2023-10-21,2023,10,21,5,219.22333333333333
3999,246,73,2,7.74,15.48,2023-07-09,2023,7,9,6,7.74
4000,125,112,1,74.41,74.41,2023-03-16,2023,3,16,3,74.41
4001,317,12,4,409.01,1636.05,2023-01-19,2023,1,19,3,409.0125
4002,164,23,2,479.39,958.78,2023-01-12,2023,1,12,3,479.39
4003,194,5,1,455.29,455.29,2023-08-11,2023,8,11,4,455.29
4004,449,110,3,136.74,410.22,2023-09-19,2023,9,19,1,136.74
4005,167,87,2,577.59,1155.17,2023-08-13,2023,8,13,6,577.585
4006,66,62,4,457.76,1831.03,2023-01-22,2023,1,22,6,457.7575
4007,384,12,3,358.2,1074.6,2023-04-20,2023,4,20,3,358.2
4008,433,114,3,343.19,1029.58,2023-02-03,2023,2,3,4,343.1933333333333
4009,233,39,4,380.15,1520.6,2023-10-14,2023,10,14,5,380.15
4010,249,43,3,215.8,647.39,2023-09-13,2023,9,13,2,215.79666666666665
4011,32,65,2,117.32,234.64,2023-07-05,2023,7,5,2,117.32
4012,455,27,3,314.69,944.06,2023-09-17,2023,9,17,6,314.68666666666667
4013,97,43,1,253.57,253.57,2023-02-13,2023,2,13,0,253.57
4014,212,69,2,275.19,550.39,2023-08-01,2023,8,1,1,275.195
4015,425,59,1,331.02,331.02,2023-08-18,2023,8,18,4,331.02
4016,186,104,1,592.87,592.87,2023-03-04,2023,3,4,5,592.87
4017,77,115,3,468.88,1406.64,2023-09-01,2023,9,1,4,468.88000000000005
4018,61,22,4,36.57,146.28,2023-08-18,2023,8,18,4,36.57
4019,224,73,1,8.44,8.44,2023-05-31,2023,5,31,2,8.44
4020,8,117,4,452.21,1808.86,2023-12-08,2023,12,8,4,452.215
4021,420,115,4,552.12,2208.48,2023-06-13,2023,6,13,1,552.12
4022,297,108,1,456.47,456.47,2023-11-26,2023,11,26,6,456.47
4023,419,55,1,350.79,350.79,2023-09-10,2023,9,10,6,350.79
4024,368,22,1,35.35,35.35,2023-08-07,2023,8,7,0,35.35
4025,303,108,3,501.93,1505.8,2023-05-14,2023,5,14,6,501.93333333333334
4026,150,3,2,237.2,474.41,2023-04-30,2023,4,30,6,237.205
4027,351,72,4,551.97,2207.86,2023-08-22,2023,8,22,1,551.965
4028,281,52,1,148.42,148.42,2023-09-23,2023,9,23,5,148.42
4029,222,35,2,127.16,254.32,2023-09-30,2023,9,30,5,127.16
4030,374,38,2,59.17,118.33,2023-04-23,2023,4,23,6,59.165
4031,94,43,1,215.43,215.43,2023-10-26,2023,10,26,3,215.43
4032,447,29,3,344.73,1034.18,2023-07-19,2023,7,19,2,344.7266666666667
4033,122,77,3,69.51,208.54,2023-12-09,2023,12,9,5,69.51333333333334
4034,31,59,2,379.31,758.62,2023-03-16,2023,3,16,3,379.31
4035,259,23,3,350.31,1050.92,2023-05-31,2023,5,31,2,350.3066666666667
4036,391,42,1,403.39,403.39,2023-11-12,2023,11,12,6,403.39
4037,223,59,2,476.14,952.28,2023-09-29,2023,9,29,4,476.14
4038,56,11,4,125.24,500.96,2023-03-12,2023,3,12,6,125.24
4039,200,28,3,384.18,1152.53,2023-03-09,2023,3,9,3,384.1766666666667
4040,160,80,2,303.88,607.76,2023-12-22,2023,12,22,4,303.88
4041,12,112,2,82.47,164.95,2023-11-26,2023,11,26,6,82.475
4042,300,3,3,301.87,905.61,2023-10-14,2023,10,14,5,301.87
4043,81,10,3,360.29,1080.86,2023-10-23,2023,10,23,0,360.28666666666663
4044,277,86,1,412.03,412.03,2023-01-28,2023,1,28,5,412.03
4045,425,36,3,452.65,1357.95,2023-01-08,2023,1,8,6,452.65000000000003
4046,90,92,2,39.78,79.56,2023-08-10,2023,8,10,3,39.78
4047,83,29,4,465.93,1863.74,2023-08-14,2023,8,14,0,465.935
4048,252,100,1,71.85,71.85,2023-09-04,2023,9,4,0,71.85
4049,126,68,4,572.89,2291.55,2023-07-07,2023,7,7,4,572.8875
4050,43,58,1,157.61,157.61,2023-09-29,2023,9,29,4,157.61
4051,284,56,2,120.26,240.52,2023-05-08,2023,5,8,0,120.26
4052,131,17,4,192.11,768.45,2023-04-11,2023,4,11,1,192.1125
4053,19,115,1,395.5,395.5,2023-01-21,2023,1,21,5,395.5
4054,200,10,2,420.42,840.83,2023-06-13,2023,6,13,1,420.415
4055,433,109,2,470.08,940.16,2023-01-03,2023,1,3,1,470.08
4056,224,63,3,394.84,1184.51,2023-06-15,2023,6,15,3,394.83666666666664
4057,468,90,1,18.32,18.32,2023-06-19,2023,6,19,0,18.32
4058,247,35,1,114.66,114.66,2023-12-08,2023,12,8,4,114.66
4059,1,111,2,251.81,503.61,2023-11-05,2023,11,5,6,251.805
4060,64,25,4,469.31,1877.23,2023-01-16,2023,1,16,0,469.3075
4061,335,56,4,136.07,544.3,2023-05-18,2023,5,18,3,136.075
4062,240,85,2,49.89,99.77,2023-01-26,2023,1,26,3,49.885
4063,241,118,1,163.23,163.23,2023-12-22,2023,12,22,4,163.23
4064,140,2,1,169.09,169.09,2023-08-28,2023,8,28,0,169.09
4065,380,96,4,478.1,1912.39,2023-10-22,2023,10,22,6,478.0975
4066,156,114,4,400.17,1600.67,2023-01-14,2023,1,14,5,400.1675
4067,163,102,1,434.31,434.31,2023-01-06,2023,1,6,4,434.31
4068,221,76,1,14.77,14.77,2023-06-19,2023,6,19,0,14.77
4069,477,109,1,478.81,478.81,2023-10-11,2023,10,11,2,478.81
4070,466,69,2,271.38,542.76,2023-06-04,2023,6,4,6,271.38
4071,178,40,2,108.6,217.21,2023-11-26,2023,11,26,6,108.605
4072,48,56,1,137.79,137.79,2023-02-24,2023,2,24,4,137.79
4073,89,109,1,388.18,388.18,2023-12-05,2023,12,5,1,388.18
4074,50,26,2,306.72,613.43,2023-04-26,2023,4,26,2,306.715
4075,16,101,4,288.18,1152.71,2023-08-07,2023,8,7,0,288.1775
4076,492,64,2,297.71,595.42,2023-10-20,2023,10,20,4,297.71
4077,194,78,2,132.71,265.42,2023-12-08,2023,12,8,4,132.71
4078,53,115,4,400.76,1603.04,2023-01-25,2023,1,25,2,400.76
4079,190,43,3,246.24,738.71,2023-01-25,2023,1,25,2,246.23666666666668
4080,182,25,4,523.38,2093.51,2023-05-08,2023,5,8,0,523.3775
4081,50,107,2,101.39,202.78,2023-12-19,2023,12,19,1,101.39
4082,250,115,2,551.96,1103.93,2023-08-26,2023,8,26,5,551.965
4083,286,1,4,538.95,2155.78,2023-06-06,2023,6,6,1,538.945
4084,351,66,2,36.74,73.49,2023-08-22,2023,8,22,1,36.745
4085,317,32,2,39.27,78.54,2023-09-20,2023,9,20,2,39.27
4086,304,101,4,284.33,1137.32,2023-09-16,2023,9,16,5,284.33
4087,422,65,2,168.78,337.55,2023-04-25,2023,4,25,1,168.775
4088,50,82,3,448.2,1344.6,2023-10-24,2023,10,24,1,448.2
4089,14,83,3,336.0,1008.01,2023-09-26,2023,9,26,1,336.00333333333333
4090,287,2,1,156.21,156.21,2023-05-19,2023,5,19,4,156.21
4091,456,24,1,369.91,369.91,2023-06-14,2023,6,14,2,369.91
4092,361,43,1,270.69,270.69,2023-07-25,2023,7,25,1,270.69
4093,132,108,1,452.45,452.45,2023-03-19,2023,3,19,6,452.45
4094,480,41,3,285.54,856.62,2023-11-15,2023,11,15,2,285.54
4095,91,42,1,305.72,305.72,2023-12-28,2023,12,28,3,305.72
4096,472,16,2,258.47,516.93,2023-01-18,2023,1,18,2,258.465
4097,417,80,3,349.22,1047.67,2023-11-07,2023,11,7,1,349.22333333333336
4098,402,18,3,374.48,1123.45,2023-06-04,2023,6,4,6,374.48333333333335
4099,228,45,2,284.26,568.52,2023-08-06,2023,8,6,6,284.26
4100,29,120,4,274.08,1096.34,2023-11-10,2023,11,10,4,274.085
4101,409,17,2,158.72,317.43,2023-11-28,2023,11,28,1,158.715
4102,383,105,2,324.25,648.51,2023-08-10,2023,8,10,3,324.255
4103,76,3,1,297.57,297.57,2023-10-23,2023,10,23,0,297.57
4104,486,89,2,226.39,452.78,2023-04-18,2023,4,18,1,226.39
4105,66,40,4,81.51,326.05,2023-07-16,2023,7,16,6,81.5125
4106,33,60,1,12.1,12.1,2023-08-08,2023,8,8,1,12.1
4107,471,20,3,187.36,562.09,2023-06-25,2023,6,25,6,187.36333333333334
4108,75,107,4,127.27,509.1,2023-09-15,2023,9,15,4,127.275
4109,209,83,1,235.7,235.7,2023-02-28,2023,2,28,1,235.7
