ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-10-12,9491.62765570924,4441.8746911252665,15486.318270726424,9491.62765570924,9491.62765570924,583.1309399103878,583.1309399103878,583.1309399103878,1036.1992877389991,1036.1992877389991,1036.1992877389991,-453.06834782861137,-453.06834782861137,-453.06834782861137,0.0,0.0,0.0,10074.758595619629
2023-10-13,9495.808734697384,3177.797647236038,13975.663390977068,9495.808734697384,9495.808734697384,-919.8772667161118,-919.8772667161118,-919.8772667161118,-344.02821469189496,-344.02821469189496,-344.02821469189496,-575.8490520242168,-575.8490520242168,-575.8490520242168,0.0,0.0,0.0,8575.931467981272
2023-10-14,9499.989813685528,2494.476253364155,13558.537214486694,9499.989813685528,9499.989813685528,-1543.6609935763693,-1543.6609935763693,-1543.6609935763693,-839.2142227085983,-839.2142227085983,-839.2142227085983,-704.446770867771,-704.446770867771,-704.446770867771,0.0,0.0,0.0,7956.328820109159
2023-10-15,9504.170892673674,2770.1630860698465,14071.086484846102,9504.170892673674,9504.170892673674,-1059.7985155271676,-1059.7985155271676,-1059.7985155271676,-222.49968255141175,-222.49968255141175,-222.49968255141175,-837.2988329757559,-837.2988329757559,-837.2988329757559,0.0,0.0,0.0,8444.372377146507
2023-10-16,9508.351971661818,2782.9292164755743,14357.072327770225,9508.351971661818,9508.351971661818,-1056.2658521426088,-1056.2658521426088,-1056.2658521426088,-83.55953958905992,-83.55953958905992,-83.55953958905992,-972.7063125535489,-972.7063125535489,-972.7063125535489,0.0,0.0,0.0,8452.086119519208
2023-10-17,9512.533050649961,2528.335681534948,13678.241731441523,9512.533050649961,9512.533050649961,-1171.8336654403897,-1171.8336654403897,-1171.8336654403897,-62.96425975573581,-62.96425975573581,-62.96425975573581,-1108.8694056846539,-1108.8694056846539,-1108.8694056846539,0.0,0.0,0.0,8340.699385209571
2023-10-18,9516.714129638107,2823.534642272522,14804.275483578584,9516.714129638107,9516.714129638107,-727.8588266016893,-727.8588266016893,-727.8588266016893,516.0666315605137,516.0666315605137,516.0666315605137,-1243.9254581622029,-1243.9254581622029,-1243.9254581622029,0.0,0.0,0.0,8788.855303036418
2023-10-19,9520.89520862625,3893.5952340345148,14619.959656745788,9520.89520862625,9520.89520862625,-339.78940509055803,-339.78940509055803,-339.78940509055803,1036.1992877406844,1036.1992877406844,1036.1992877406844,-1375.9886928312426,-1375.9886928312426,-1375.9886928312426,0.0,0.0,0.0,9181.105803535693
2023-10-20,9525.076287606316,2423.463907792256,13453.945530053323,9525.076287606316,9525.076287606316,-1847.2188563345242,-1847.2188563345242,-1847.2188563345242,-344.028214693284,-344.028214693284,-344.028214693284,-1503.1906416412403,-1503.1906416412403,-1503.1906416412403,0.0,0.0,0.0,7677.857431271792
2023-10-21,9529.25736658638,1544.9985235951356,12666.147939643159,9529.25736658638,9529.25736658638,-2462.934494638293,-2462.934494638293,-2462.934494638293,-839.2142227093632,-839.2142227093632,-839.2142227093632,-1623.7202719289298,-1623.7202719289298,-1623.7202719289298,0.0,0.0,0.0,7066.322871948087
2023-10-22,9533.438445566446,1851.1604889433077,13425.017090370238,9533.438445566446,9533.438445566446,-1958.3624907403241,-1958.3624907403241,-1958.3624907403241,-222.49968254988738,-222.49968254988738,-222.49968254988738,-1735.8628081904367,-1735.8628081904367,-1735.8628081904367,0.0,0.0,0.0,7575.075954826121
2023-10-23,9537.619524546511,2146.0410466245685,13094.226044057908,9537.619524546511,9537.619524546511,-1921.5958289110454,-1921.5958289110454,-1921.5958289110454,-83.55953958941274,-83.55953958941274,-83.55953958941274,-1838.0362893216327,-1838.0362893216327,-1838.0362893216327,0.0,0.0,0.0,7616.023695635466
2023-10-24,9541.800603526577,1904.2138267170924,12902.815232208353,9541.800603526577,9541.800603526577,-1991.7892255829402,-1991.7892255829402,-1991.7892255829402,-62.96425975665394,-62.96425975665394,-62.96425975665394,-1928.8249658262864,-1928.8249658262864,-1928.8249658262864,0.0,0.0,0.0,7550.011377943637
2023-10-25,9545.981682506643,2960.659425883363,13941.00379295244,9545.981682506643,9545.981682506643,-1490.942098314002,-1490.942098314002,-1490.942098314002,516.0666315613339,516.0666315613339,516.0666315613339,-2007.008729875336,-2007.008729875336,-2007.008729875336,0.0,0.0,0.0,8055.039584192641
2023-10-26,9550.162761486707,2972.8292501723176,14150.516679477858,9550.162761486707,9550.162761486707,-1035.3885930288673,-1035.3885930288673,-1035.3885930288673,1036.1992877404127,1036.1992877404127,1036.1992877404127,-2071.58788076928,-2071.58788076928,-2071.58788076928,0.0,0.0,0.0,8514.77416845784
2023-10-27,9554.343840466772,1817.4385180095708,12620.658374327631,9554.343840466772,9554.343840466772,-2465.8308708030445,-2465.8308708030445,-2465.8308708030445,-344.0282146941401,-344.0282146941401,-344.0282146941401,-2121.8026561089046,-2121.8026561089046,-2121.8026561089046,0.0,0.0,0.0,7088.512969663728
2023-10-28,9558.524919446838,738.856228281223,12114.404417782629,9558.524919446838,9558.524919446838,-2996.361323845696,-2996.361323845696,-2996.361323845696,-839.2142227086157,-839.2142227086157,-839.2142227086157,-2157.1471011370804,-2157.1471011370804,-2157.1471011370804,0.0,0.0,0.0,6562.163595601141
2023-10-29,9562.705998426904,1391.0005660673112,13267.856878249198,9562.705998426904,9562.705998426904,-2399.8766837651738,-2399.8766837651738,-2399.8766837651738,-222.49968255002176,-222.49968255002176,-222.49968255002176,-2177.3770012151517,-2177.3770012151517,-2177.3770012151517,0.0,0.0,0.0,7162.82931466173
2023-10-30,9566.88707740697,1841.7542583369907,12649.686908230913,9566.88707740697,9566.88707740697,-2266.0713004512463,-2266.0713004512463,-2266.0713004512463,-83.55953958976549,-83.55953958976549,-83.55953958976549,-2182.511760861481,-2182.511760861481,-2182.511760861481,0.0,0.0,0.0,7300.815776955723
2023-10-31,9571.068156387033,1501.741484498708,12931.943673523067,9571.068156387033,9571.068156387033,-2235.7945325032447,-2235.7945325032447,-2235.7945325032447,-62.96425975681217,-62.96425975681217,-62.96425975681217,-2172.8302727464325,-2172.8302727464325,-2172.8302727464325,0.0,0.0,0.0,7335.273623883788
2023-11-01,9575.249235367099,2053.7297610712394,13101.009920207902,9575.249235367099,9575.249235367099,-1632.7943454142219,-1632.7943454142219,-1632.7943454142219,516.0666315618244,516.0666315618244,516.0666315618244,-2148.860976976046,-2148.860976976046,-2148.860976976046,0.0,0.0,0.0,7942.454889952876
2023-11-02,9579.430314347164,3281.323378530131,13990.413413524668,9579.430314347164,9579.430314347164,-1075.1671727916237,-1075.1671727916237,-1075.1671727916237,1036.1992877397324,1036.1992877397324,1036.1992877397324,-2111.366460531356,-2111.366460531356,-2111.366460531356,0.0,0.0,0.0,8504.26314155554
2023-11-03,9583.61139332723,1621.2230754353868,12951.386508758806,9583.61139332723,9583.61139332723,-2405.351299388652,-2405.351299388652,-2405.351299388652,-344.0282146949962,-344.0282146949962,-344.0282146949962,-2061.323084693656,-2061.323084693656,-2061.323084693656,0.0,0.0,0.0,7178.2600939385775
2023-11-04,9587.792472307296,1294.4755819278798,12527.053821196623,9587.792472307296,9587.792472307296,-2839.110473627827,-2839.110473627827,-2839.110473627827,-839.2142227095247,-839.2142227095247,-839.2142227095247,-1999.8962509183025,-1999.8962509183025,-1999.8962509183025,0.0,0.0,0.0,6748.681998679469
2023-11-05,9591.97355128736,1787.6668595701883,12786.368833790908,9591.97355128736,9591.97355128736,-2150.9117021331103,-2150.9117021331103,-2150.9117021331103,-222.49968255128516,-222.49968255128516,-222.49968255128516,-1928.412019581825,-1928.412019581825,-1928.412019581825,0.0,0.0,0.0,7441.061849154249
2023-11-06,9596.154630267425,1933.9688573502058,12903.533817937936,9596.154630267425,9596.154630267425,-1931.885418170494,-1931.885418170494,-1931.885418170494,-83.5595395893797,-83.5595395893797,-83.5595395893797,-1848.3258785811142,-1848.3258785811142,-1848.3258785811142,0.0,0.0,0.0,7664.269212096931
2023-11-07,9600.33570924749,1636.3703792834576,13414.162682504764,9600.33570924749,9600.33570924749,-1824.1537775689844,-1824.1537775689844,-1824.1537775689844,-62.96425975646897,-62.96425975646897,-62.96425975646897,-1761.1895178125155,-1761.1895178125155,-1761.1895178125155,0.0,0.0,0.0,7776.181931678506
2023-11-08,9604.516788227556,2995.6248556382843,14225.655780113433,9604.516788227556,9604.516788227556,-1152.5498681079691,-1152.5498681079691,-1152.5498681079691,516.0666315626447,516.0666315626447,516.0666315626447,-1668.6164996706138,-1668.6164996706138,-1668.6164996706138,0.0,0.0,0.0,8451.966920119587
2023-11-09,9608.697867207622,3379.241556430203,14795.148634161802,9608.697867207622,9608.697867207622,-536.0484365008211,-536.0484365008211,-536.0484365008211,1036.199287741826,1036.199287741826,1036.199287741826,-1572.2477242426473,-1572.2477242426473,-1572.2477242426473,0.0,0.0,0.0,9072.6494307068
2023-11-10,9612.878946187686,2341.293309855533,13105.33869510163,9612.878946187686,9612.878946187686,-1817.7457855963257,-1817.7457855963257,-1817.7457855963257,-344.0282146958523,-344.0282146958523,-344.0282146958523,-1473.7175709004734,-1473.7175709004734,-1473.7175709004734,0.0,0.0,0.0,7795.13316059136
2023-11-11,9617.060025167752,2047.9730462756304,13326.282078038086,9617.060025167752,9617.060025167752,-2213.835779054836,-2213.835779054836,-2213.835779054836,-839.2142227087771,-839.2142227087771,-839.2142227087771,-1374.6215563460594,-1374.6215563460594,-1374.6215563460594,0.0,0.0,0.0,7403.224246112915
2023-11-12,9621.241104147817,2450.7224889376344,13559.547250532873,9621.241104147817,9621.241104147817,-1498.9859669493712,-1498.9859669493712,-1498.9859669493712,-222.4996825514196,-222.4996825514196,-222.4996825514196,-1276.4862843979515,-1276.4862843979515,-1276.4862843979515,0.0,0.0,0.0,8122.255137198446
2023-11-13,9625.422183127883,3074.817601252971,14169.007928205354,9625.422183127883,9625.422183127883,-1264.3019167132486,-1264.3019167132486,-1264.3019167132486,-83.55953959047093,-83.55953959047093,-83.55953959047093,-1180.7423771227777,-1180.7423771227777,-1180.7423771227777,0.0,0.0,0.0,8361.120266414635
2023-11-14,9629.603262107948,3240.292771362714,14258.82546472773,9629.603262107948,9629.603262107948,-1151.6652329085325,-1151.6652329085325,-1151.6652329085325,-62.96425975612587,-62.96425975612587,-62.96425975612587,-1088.7009731524065,-1088.7009731524065,-1088.7009731524065,0.0,0.0,0.0,8477.938029199417
2023-11-15,9633.784341088012,3390.089184272566,14691.313286950195,9633.784341088012,9633.784341088012,-485.4676289034511,-485.4676289034511,-485.4676289034511,516.0666315594839,516.0666315594839,516.0666315594839,-1001.534260462935,-1001.534260462935,-1001.534260462935,0.0,0.0,0.0,9148.316712184562
2023-11-16,9637.965420068078,4190.378608172636,15656.003869593536,9637.965420068078,9637.965420068078,115.93890643025675,115.93890643025675,115.93890643025675,1036.19928774135,1036.19928774135,1036.19928774135,-920.2603813110934,-920.2603813110934,-920.2603813110934,0.0,0.0,0.0,9753.904326498334
2023-11-17,9642.146499048144,3069.846020692008,14238.39713974426,9642.146499048144,9642.146499048144,-1189.7611250946152,-1189.7611250946152,-1189.7611250946152,-344.02821469724137,-344.02821469724137,-344.02821469724137,-845.732910397374,-845.732910397374,-845.732910397374,0.0,0.0,0.0,8452.385373953528
2023-11-18,9646.32757802821,2664.169647714176,13732.33648617483,9646.32757802821,9646.32757802821,-1617.8491906059974,-1617.8491906059974,-1617.8491906059974,-839.214222708786,-839.214222708786,-839.214222708786,-778.6349678972115,-778.6349678972115,-778.6349678972115,0.0,0.0,0.0,8028.478387422212
2023-11-19,9650.508657008275,2897.16358422681,14422.571642924106,9650.508657008275,9650.508657008275,-941.9775735092904,-941.9775735092904,-941.9775735092904,-222.499682551554,-222.499682551554,-222.499682551554,-719.4778909577366,-719.4778909577366,-719.4778909577366,0.0,0.0,0.0,8708.531083498985
2023-11-20,9654.689735988339,3459.491726113772,14796.608567661357,9654.689735988339,9654.689735988339,-752.1637943962394,-752.1637943962394,-752.1637943962394,-83.55953958906832,-83.55953958906832,-83.55953958906832,-668.6042548071711,-668.6042548071711,-668.6042548071711,0.0,0.0,0.0,8902.5259415921
2023-11-21,9658.870814968404,3446.1715361482466,14641.638976589751,9658.870814968404,9658.870814968404,-689.1591714385605,-689.1591714385605,-689.1591714385605,-62.964259755782734,-62.964259755782734,-62.964259755782734,-626.1949116827778,-626.1949116827778,-626.1949116827778,0.0,0.0,0.0,8969.711643529843
2023-11-22,9663.05189394847,3997.0630099059345,15248.468075295106,9663.05189394847,9663.05189394847,-76.21297440606756,-76.21297440606756,-76.21297440606756,516.0666315601392,516.0666315601392,516.0666315601392,-592.2796059662068,-592.2796059662068,-592.2796059662068,0.0,0.0,0.0,9586.838919542402
2023-11-23,9667.232972928536,4228.898207659483,16182.69619848007,9667.232972928536,9667.232972928536,469.44865729221993,469.44865729221993,469.44865729221993,1036.1992877410783,1036.1992877410783,1036.1992877410783,-566.7506304488584,-566.7506304488584,-566.7506304488584,0.0,0.0,0.0,10136.681630220755
2023-11-24,9671.414051908601,3153.1781067588786,14362.331815386522,9671.414051908601,9671.414051908601,-893.4071288372814,-893.4071288372814,-893.4071288372814,-344.0282146975646,-344.0282146975646,-344.0282146975646,-549.3789141397169,-549.3789141397169,-549.3789141397169,0.0,0.0,0.0,8778.00692307132
2023-11-25,9675.595130888665,2829.6899227281456,13904.0193383771,9675.595130888665,9675.595130888665,-1379.0461012792227,-1379.0461012792227,-1379.0461012792227,-839.2142227087945,-839.2142227087945,-839.2142227087945,-539.8318785704281,-539.8318785704281,-539.8318785704281,0.0,0.0,0.0,8296.549029609443
2023-11-26,9679.77620986873,3143.5460850364,15288.528462653563,9679.77620986873,9679.77620986873,-760.1920510586004,-760.1920510586004,-760.1920510586004,-222.49968255002963,-222.49968255002963,-222.49968255002963,-537.6923685085709,-537.6923685085709,-537.6923685085709,0.0,0.0,0.0,8919.58415881013
2023-11-27,9683.957288848796,3478.944304855199,14758.913478630062,9683.957288848796,9683.957288848796,-626.0374946258916,-626.0374946258916,-626.0374946258916,-83.55953958942114,-83.55953958942114,-83.55953958942114,-542.4779550364703,-542.4779550364703,-542.4779550364703,0.0,0.0,0.0,9057.919794222906
2023-11-28,9688.138367828862,3206.71028828916,14669.681656058232,9688.138367828862,9688.138367828862,-616.6241838158942,-616.6241838158942,-616.6241838158942,-62.964259755940965,-62.964259755940965,-62.964259755940965,-553.6599240599533,-553.6599240599533,-553.6599240599533,0.0,0.0,0.0,9071.514184012967
2023-11-29,9692.319446808928,4119.4732099046905,14818.732801061911,9692.319446808928,9692.319446808928,-54.61466914430775,-54.61466914430775,-54.61466914430775,516.0666315607947,516.0666315607947,516.0666315607947,-570.6813007051024,-570.6813007051024,-570.6813007051024,0.0,0.0,0.0,9637.70477766462
2023-11-30,9696.500525788992,4346.381024763597,15494.967344313865,9696.500525788992,9696.500525788992,443.22596946450875,443.22596946450875,443.22596946450875,1036.1992877408065,1036.1992877408065,1036.1992877408065,-592.9733182762978,-592.9733182762978,-592.9733182762978,0.0,0.0,0.0,10139.7264952535
2023-12-01,9700.681604769057,3039.949154494069,14399.833292365114,9700.681604769057,9700.681604769057,-963.9980320986612,-963.9980320986612,-963.9980320986612,-344.02821469357053,-344.02821469357053,-344.02821469357053,-619.9698174050906,-619.9698174050906,-619.9698174050906,0.0,0.0,0.0,8736.683572670396
2023-12-02,9704.862683749123,2673.4619888442417,13891.536439131407,9704.862683749123,9704.862683749123,-1490.3333767178622,-1490.3333767178622,-1490.3333767178622,-839.2142227104595,-839.2142227104595,-839.2142227104595,-651.1191540074026,-651.1191540074026,-651.1191540074026,0.0,0.0,0.0,8214.52930703126
2023-12-03,9709.043762729189,3340.697073540567,14477.233615642972,9709.043762729189,9709.043762729189,-908.3929830834876,-908.3929830834876,-908.3929830834876,-222.499682550164,-222.499682550164,-222.499682550164,-685.8933005333236,-685.8933005333236,-685.8933005333236,0.0,0.0,0.0,8800.6507796457
2023-12-04,9713.224841709254,3154.6218345697266,14480.347922985555,9713.224841709254,9713.224841709254,-807.3534797406755,-807.3534797406755,-807.3534797406755,-83.5595395890354,-83.5595395890354,-83.5595395890354,-723.7939401516401,-723.7939401516401,-723.7939401516401,0.0,0.0,0.0,8905.871361968579
2023-12-05,9717.40592068932,3559.2367378809295,14108.418232486081,9717.40592068932,9717.40592068932,-827.3197338780119,-827.3197338780119,-827.3197338780119,-62.9642597550965,-62.9642597550965,-62.9642597550965,-764.3554741229153,-764.3554741229153,-764.3554741229153,0.0,0.0,0.0,8890.086186811308
2023-12-06,9721.586999669384,3213.9204821702315,14421.040980081474,9721.586999669384,9721.586999669384,-291.07835308595804,-291.07835308595804,-291.07835308595804,516.066631557634,516.066631557634,516.066631557634,-807.144984643592,-807.144984643592,-807.144984643592,0.0,0.0,0.0,9430.508646583425
2023-12-07,9725.76807864945,4348.604138580552,15398.763526144996,9725.76807864945,9725.76807864945,184.439972876864,184.439972876864,184.439972876864,1036.1992877401262,1036.1992877401262,1036.1992877401262,-851.7593148632624,-851.7593148632624,-851.7593148632624,0.0,0.0,0.0,9910.208051526313
2023-12-08,9729.949157629515,2629.292871376562,14336.525375130872,9729.949157629515,9729.949157629515,-1241.8477552868958,-1241.8477552868958,-1241.8477552868958,-344.0282146944266,-344.0282146944266,-344.0282146944266,-897.8195405924695,-897.8195405924695,-897.8195405924695,0.0,0.0,0.0,8488.10140234262
2023-12-09,9734.13023660958,2395.406699643054,13545.558008824515,9734.13023660958,9734.13023660958,-1784.1774334224624,-1784.1774334224624,-1784.1774334224624,-839.2142227097121,-839.2142227097121,-839.2142227097121,-944.9632107127502,-944.9632107127502,-944.9632107127502,0.0,0.0,0.0,7949.952803187118
2023-12-10,9738.311315589646,2716.0107326124157,13722.987221747277,9738.311315589646,9738.311315589646,-1215.3345045746453,-1215.3345045746453,-1215.3345045746453,-222.49968254946907,-222.49968254946907,-222.49968254946907,-992.8348220251763,-992.8348220251763,-992.8348220251763,0.0,0.0,0.0,8522.976811015002
2023-12-11,9742.49239456971,3195.6612477416875,13891.859567387242,9742.49239456971,9742.49239456971,-1124.6346058482657,-1124.6346058482657,-1124.6346058482657,-83.5595395886496,-83.5595395886496,-83.5595395886496,-1041.075066259616,-1041.075066259616,-1041.075066259616,0.0,0.0,0.0,8617.857788721445
2023-12-12,9746.673473549776,3147.571593573129,14311.47378416418,9746.673473549776,9746.673473549776,-1152.27369953307,-1152.27369953307,-1152.27369953307,-62.96425975651601,-62.96425975651601,-62.96425975651601,-1089.3094397765537,-1089.3094397765537,-1089.3094397765537,0.0,0.0,0.0,8594.399774016705
2023-12-13,9750.854552529841,3517.066595166065,14423.797139626226,9750.854552529841,9750.854552529841,-621.0702067009271,-621.0702067009271,-621.0702067009271,516.0666315582893,516.0666315582893,516.0666315582893,-1137.1368382592161,-1137.1368382592161,-1137.1368382592161,0.0,0.0,0.0,9129.784345828914
2023-12-14,9755.035631509907,3822.9637473528855,15312.981367775852,9755.035631509907,9755.035631509907,-147.91948054021273,-147.91948054021273,-147.91948054021273,1036.1992877398545,1036.1992877398545,1036.1992877398545,-1184.1187682800673,-1184.1187682800673,-1184.1187682800673,0.0,0.0,0.0,9607.116150969694
2023-12-15,9759.216710489973,2607.8093855604825,13597.258687966265,9759.216710489973,9759.216710489973,-1573.798009237002,-1573.798009237002,-1573.798009237002,-344.0282146958156,-344.0282146958156,-344.0282146958156,-1229.7697945411865,-1229.7697945411865,-1229.7697945411865,0.0,0.0,0.0,8185.418701252971
2023-12-16,9763.397789470038,1834.165623128541,13228.64796805254,9763.397789470038,9763.397789470038,-2112.764028840703,-2112.764028840703,-2112.764028840703,-839.2142227097207,-839.2142227097207,-839.2142227097207,-1273.5498061309822,-1273.5498061309822,-1273.5498061309822,0.0,0.0,0.0,7650.6337606293355
2023-12-17,9767.578868450102,2413.139513295511,13922.021707525511,9767.578868450102,9767.578868450102,-1537.3583108207893,-1537.3583108207893,-1537.3583108207893,-222.49968255156176,-222.49968255156176,-222.49968255156176,-1314.8586282692277,-1314.8586282692277,-1314.8586282692277,0.0,0.0,0.0,8230.220557629313
2023-12-18,9771.759947430168,2621.4260127877433,14157.788241887578,9771.759947430168,9771.759947430168,-1436.592969007128,-1436.592969007128,-1436.592969007128,-83.55953958974078,-83.55953958974078,-83.55953958974078,-1353.033429417387,-1353.033429417387,-1353.033429417387,0.0,0.0,0.0,8335.16697842304
2023-12-19,9775.941026410233,2864.2823596808507,14190.34974473672,9775.941026410233,9775.941026410233,-1450.313539417546,-1450.313539417546,-1450.313539417546,-62.96425975567148,-62.96425975567148,-62.96425975567148,-1387.3492796618743,-1387.3492796618743,-1387.3492796618743,0.0,0.0,0.0,8325.627486992687
2023-12-20,9780.1221053903,3162.778112948982,14346.393129278238,9780.1221053903,9780.1221053903,-900.9564762314834,-900.9564762314834,-900.9564762314834,516.0666315591095,516.0666315591095,516.0666315591095,-1417.0231077905928,-1417.0231077905928,-1417.0231077905928,0.0,0.0,0.0,8879.165629158815
2023-12-21,9784.303184370365,4168.872847379675,15012.487386150971,9784.303184370365,9784.303184370365,-405.0218971774314,-405.0218971774314,-405.0218971774314,1036.1992877393786,1036.1992877393786,1036.1992877393786,-1441.22118491681,-1441.22118491681,-1441.22118491681,0.0,0.0,0.0,9379.281287192933
2023-12-22,9788.484263350429,2478.041775438049,13877.691966130298,9788.484263350429,9788.484263350429,-1803.098350308308,-1803.098350308308,-1803.098350308308,-344.02821469720465,-344.02821469720465,-344.02821469720465,-1459.0701356111033,-1459.0701356111033,-1459.0701356111033,0.0,0.0,0.0,7985.385913042121
2023-12-23,9792.665342330494,1969.357603335343,12975.140274494195,9792.665342330494,9792.665342330494,-2308.8855700499585,-2308.8855700499585,-2308.8855700499585,-839.2142227089734,-839.2142227089734,-839.2142227089734,-1469.6713473409854,-1469.6713473409854,-1469.6713473409854,0.0,0.0,0.0,7483.779772280535
2023-12-24,9796.84642131056,2133.139086571633,13805.896598272655,9796.84642131056,9796.84642131056,-1694.6182023468498,-1694.6182023468498,-1694.6182023468498,-222.49968255086685,-222.49968255086685,-222.49968255086685,-1472.118519795983,-1472.118519795983,-1472.118519795983,0.0,0.0,0.0,8102.22821896371
2023-12-25,9801.027500290626,2652.0134714840715,13927.121461228873,9801.027500290626,9801.027500290626,-1549.0775111975813,-1549.0775111975813,-1549.0775111975813,-83.55953958935508,-83.55953958935508,-83.55953958935508,-1465.5179716082264,-1465.5179716082264,-1465.5179716082264,0.0,0.0,0.0,8251.949989093044
2023-12-26,9805.208579270691,2844.8309115950565,14064.037064703289,9805.208579270691,9805.208579270691,-1511.9754669375345,-1511.9754669375345,-1511.9754669375345,-62.96425975582966,-62.96425975582966,-62.96425975582966,-1449.011207181705,-1449.011207181705,-1449.011207181705,0.0,0.0,0.0,8293.233112333157
2023-12-27,9809.389658250755,3114.999433075637,14870.092429547463,9809.389658250755,9809.389658250755,-905.7325131116766,-905.7325131116766,-905.7325131116766,516.0666315597649,516.0666315597649,516.0666315597649,-1421.7991446714414,-1421.7991446714414,-1421.7991446714414,0.0,0.0,0.0,8903.65714513908
2023-12-28,9813.57073723082,3593.886990086369,14883.61428703428,9813.57073723082,9813.57073723082,-346.968033418803,-346.968033418803,-346.968033418803,1036.199287741268,1036.199287741268,1036.199287741268,-1383.1673211600712,-1383.1673211600712,-1383.1673211600712,0.0,0.0,0.0,9466.602703812017
2023-12-29,9817.751816210886,2251.630213907523,14237.222303393992,9817.751816210886,9817.751816210886,-1676.5395404357337,-1676.5395404357337,-1676.5395404357337,-344.0282146975279,-344.0282146975279,-344.0282146975279,-1332.5113257382059,-1332.5113257382059,-1332.5113257382059,0.0,0.0,0.0,8141.212275775153
2023-12-30,9821.932895190952,2006.6905347209129,13120.6040161558,9821.932895190952,9821.932895190952,-2108.575890753278,-2108.575890753278,-2108.575890753278,-839.2142227097379,-839.2142227097379,-839.2142227097379,-1269.36166804354,-1269.36166804354,-1269.36166804354,0.0,0.0,0.0,7713.357004437674
2023-12-31,9826.113974171018,3553.8203250931565,14423.891354239056,9826.113974171018,9826.113974171018,-1415.9069531602893,-1415.9069531602893,-1415.9069531602893,-222.49968255100126,-222.49968255100126,-222.49968255100126,-1193.407270609288,-1193.407270609288,-1193.407270609288,0.0,0.0,0.0,8410.207021010729
2024-01-01,9830.295053151081,2921.7502368144033,14381.755502689899,9830.29504455085,9830.295068776413,-1188.0763188600083,-1188.0763188600083,-1188.0763188600083,-83.55953958970784,-83.55953958970784,-83.55953958970784,-1104.5167792703005,-1104.5167792703005,-1104.5167792703005,0.0,0.0,0.0,8642.218734291073
2024-01-02,9834.476132131147,2872.9527575943716,14415.747541308767,9834.475987760681,9834.476267171545,-1065.7211769228124,-1065.7211769228124,-1065.7211769228124,-62.964259756747836,-62.964259756747836,-62.964259756747836,-1002.7569171660646,-1002.7569171660646,-1002.7569171660646,0.0,0.0,0.0,8768.754955208335
2024-01-03,9838.657211111213,3840.541797784289,14693.836985390077,9838.656730101668,9838.657594349044,-372.34053263193226,-372.34053263193226,-372.34053263193226,516.0666315605849,516.0666315605849,516.0666315605849,-888.4071641925173,-888.4071641925173,-888.4071641925173,0.0,0.0,0.0,9466.316678479281
2024-01-04,9842.838290091278,4415.8722998541225,15663.840967061955,9842.837388704924,9842.838965293273,274.2291638952975,274.2291638952975,274.2291638952975,1036.199287740792,1036.199287740792,1036.199287740792,-761.9701238454946,-761.9701238454946,-761.9701238454946,0.0,0.0,0.0,10117.067453986576
2024-01-05,9847.019369071344,2711.633671579733,14417.259978532302,9847.01809731556,9847.02037754968,-968.2052560375247,-968.2052560375247,-968.2052560375247,-344.02821469246794,-344.02821469246794,-344.02821469246794,-624.1770413450568,-624.1770413450568,-624.1770413450568,0.0,0.0,0.0,8878.814113033819
2024-01-06,9851.200448051408,3079.1881533140536,13998.144708929141,9851.198868197023,9851.201803607975,-1315.202280819076,-1315.202280819076,-1315.202280819076,-839.2142227089906,-839.2142227089906,-839.2142227089906,-475.9880581100854,-475.9880581100854,-475.9880581100854,0.0,0.0,0.0,8535.998167232332
2024-01-07,9855.381527031474,3696.904472324624,14875.62490499456,9855.379589199069,9855.383246071402,-541.0866073354938,-541.0866073354938,-541.0866073354938,-222.49968255030623,-222.49968255030623,-222.49968255030623,-318.58692478518753,-318.58692478518753,-318.58692478518753,0.0,0.0,0.0,9314.29491969598
2024-01-08,9859.56260601154,4259.15458636685,15232.821146197517,9859.56036111535,9859.56491998776,-236.92958392381266,-236.92958392381266,-236.92958392381266,-83.55953958904372,-83.55953958904372,-83.55953958904372,-153.37004433476895,-153.37004433476895,-153.37004433476895,0.0,0.0,0.0,9622.633022087726
2024-01-09,9863.743684991605,3978.4476608048185,15572.502652095618,9863.740972755779,9863.746556538706,-44.89413377233369,-44.89413377233369,-44.89413377233369,-62.964259756404765,-62.964259756404765,-62.964259756404765,18.070125984071073,18.070125984071073,18.070125984071073,0.0,0.0,0.0,9818.849551219271
2024-01-10,9867.92476397167,5229.103836684307,16506.157519326563,9867.921546310266,9867.928350491435,710.0337557784057,710.0337557784057,710.0337557784057,516.0666315610756,516.0666315610756,516.0666315610756,193.9671242173301,193.9671242173301,193.9671242173301,0.0,0.0,0.0,10577.958519750076
2024-01-11,9872.105842951734,6042.265783014369,16647.502670780006,9872.102038978373,9872.110141896746,1408.6069235364903,1408.6069235364903,1408.6069235364903,1036.1992877405203,1036.1992877405203,1036.1992877405203,372.40763579596984,372.40763579596984,372.40763579596984,0.0,0.0,0.0,11280.712766488225
